Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.29     0.00        1     0.00    50.07  pcl::PointCloud<pcl::PointXYZ>::~PointCloud()
  0.00      0.29     0.00        1     0.00     0.00  loam::CircularBuffer<loam::IMUState>::~CircularBuffer()
  0.00      0.29     0.00        1     0.00   107.22  loam::ScanRegistration::~ScanRegistration()
  0.00      0.29     0.00        1     0.00   107.22  loam::BasicScanRegistration::~BasicScanRegistration()
  0.00      0.29     0.00        1     0.00   290.10  loam::MultiScanRegistration::~MultiScanRegistration()
  0.00      0.29     0.00        1     0.00     0.00  boost::optional_ns::in_place_init_t::in_place_init_t(boost::optional_ns::in_place_init_t::init_tag)
  0.00      0.29     0.00        1     0.00     0.00  boost::optional_ns::in_place_init_if_t::in_place_init_if_t(boost::optional_ns::in_place_init_if_t::init_tag)
  0.00      0.29     0.00        1     0.00     0.00  boost::none_t::none_t(boost::none_t::init_tag)
  0.00      0.29     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<pcl::PointCloud<pcl::PointXYZI> >::deallocate(pcl::PointCloud<pcl::PointXYZI>*, unsigned long)
  0.00      0.29     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<pcl::PointCloud<pcl::PointXYZI> >::~new_allocator()
  0.00      0.29     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<unsigned long, unsigned long> >::~new_allocator()
  0.00      0.29     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long)
  0.00      0.29     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<float>::~new_allocator()
  0.00      0.29     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::~new_allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::allocator<pcl::PointCloud<pcl::PointXYZI> >::~allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::allocator<std::pair<unsigned long, unsigned long> >::~allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::allocator<float>::~allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::allocator<unsigned long>::~allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_Vector_impl::~_Vector_impl()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_M_deallocate(pcl::PointCloud<pcl::PointXYZI>*, unsigned long)
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_M_get_Tp_allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~_Vector_base()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_Vector_impl::~_Vector_impl()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_M_deallocate(std::pair<unsigned long, unsigned long>*, unsigned long)
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_M_get_Tp_allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~_Vector_base()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long)
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long)
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator()
  0.00      0.29     0.00        1     0.00     0.00  std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base()
  0.00      0.29     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::deallocate(std::allocator<pcl::PointCloud<pcl::PointXYZI> >&, pcl::PointCloud<pcl::PointXYZI>*, unsigned long)
  0.00      0.29     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long)
  0.00      0.29     0.00        1     0.00   182.88  std::vector<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~vector()
  0.00      0.29     0.00        1     0.00     0.00  std::vector<loam::PointLabel, std::allocator<loam::PointLabel> >::~vector()
  0.00      0.29     0.00        1     0.00     0.00  std::vector<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~vector()
  0.00      0.29     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::~vector()
  0.00      0.29     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.29     0.00        1     0.00     0.00  std::vector<unsigned long, std::allocator<unsigned long> >::~vector()
  0.00      0.29     0.00        1     0.00   182.88  void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*, std::allocator<pcl::PointCloud<pcl::PointXYZI> >&)
  0.00      0.29     0.00        1     0.00     0.00  void std::_Destroy<std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long> >(std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long>*, std::allocator<std::pair<unsigned long, unsigned long> >&)
  0.00      0.29     0.00        1     0.00     0.00  void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
  0.00      0.29     0.00        1     0.00     0.00  void std::_Destroy<unsigned long*, unsigned long>(unsigned long*, unsigned long*, std::allocator<unsigned long>&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 3.45% of 0.29 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.29                 main [1]
                0.00    0.29       1/1           loam::MultiScanRegistration::~MultiScanRegistration() [2]
                0.00    0.00       2/2           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::map() [118]
                0.00    0.00       2/2           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~map() [119]
-----------------------------------------------
                0.00    0.29       1/1           main [1]
[2]    100.0    0.00    0.29       1         loam::MultiScanRegistration::~MultiScanRegistration() [2]
                0.00    0.18       1/1           std::vector<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~vector() [9]
                0.00    0.11       1/1           loam::ScanRegistration::~ScanRegistration() [11]
-----------------------------------------------
                0.00    0.24    7349/7349        pcl::PointCloud<pcl::PointXYZI>::~PointCloud() [4]
[3]     82.7    0.00    0.24    7349         std::vector<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::~vector() [3]
                0.04    0.15    7349/7349        void std::_Destroy<pcl::PointXYZI*, Eigen::aligned_allocator<pcl::PointXYZI> >(pcl::PointXYZI*, pcl::PointXYZI*, Eigen::aligned_allocator<pcl::PointXYZI>&) [5]
                0.00    0.04    7349/7349        std::_Vector_base<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::~_Vector_base() [20]
                0.01    0.00    7349/7349        std::_Vector_base<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::_M_get_Tp_allocator() [30]
-----------------------------------------------
                0.00    0.06       5/21          loam::BasicScanRegistration::~BasicScanRegistration() [12]
                0.00    0.18      16/21          void std::_Destroy<pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*) [6]
[4]     82.7    0.00    0.24      21         pcl::PointCloud<pcl::PointXYZI>::~PointCloud() [4]
                0.00    0.24    7349/7349        std::vector<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::~vector() [3]
                0.00    0.00    7349/7579        std::shared_ptr<std::vector<pcl::detail::FieldMapping, std::allocator<pcl::detail::FieldMapping> > >::~shared_ptr() [57]
                0.00    0.00    7349/7579        pcl::PCLHeader::~PCLHeader() [56]
-----------------------------------------------
                0.04    0.15    7349/7349        std::vector<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::~vector() [3]
[5]     65.5    0.04    0.15    7349         void std::_Destroy<pcl::PointXYZI*, Eigen::aligned_allocator<pcl::PointXYZI> >(pcl::PointXYZI*, pcl::PointXYZI*, Eigen::aligned_allocator<pcl::PointXYZI>&) [5]
                0.04    0.05 16644951/16644951     void std::allocator_traits<Eigen::aligned_allocator<pcl::PointXYZI> >::destroy<pcl::PointXYZI>(Eigen::aligned_allocator<pcl::PointXYZI>&, pcl::PointXYZI*) [13]
                0.06    0.00 16644949/16644949     pcl::PointXYZI* std::__addressof<pcl::PointXYZI>(pcl::PointXYZI&) [14]
-----------------------------------------------
                0.00    0.18      16/16          void std::_Destroy_aux<false>::__destroy<pcl::PointCloud<pcl::PointXYZI>*>(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*) [7]
[6]     63.0    0.00    0.18      16         void std::_Destroy<pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*) [6]
                0.00    0.18      16/21          pcl::PointCloud<pcl::PointXYZI>::~PointCloud() [4]
-----------------------------------------------
                0.00    0.18       2/2           void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*>(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*) [8]
[7]     63.0    0.00    0.18       2         void std::_Destroy_aux<false>::__destroy<pcl::PointCloud<pcl::PointXYZI>*>(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*) [7]
                0.00    0.18      16/16          void std::_Destroy<pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*) [6]
                0.00    0.00      16/16          pcl::PointCloud<pcl::PointXYZI>* std::__addressof<pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>&) [91]
-----------------------------------------------
                0.00    0.18       2/2           void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*, std::allocator<pcl::PointCloud<pcl::PointXYZI> >&) [10]
[8]     63.0    0.00    0.18       2         void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*>(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*) [8]
                0.00    0.18       2/2           void std::_Destroy_aux<false>::__destroy<pcl::PointCloud<pcl::PointXYZI>*>(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*) [7]
-----------------------------------------------
                0.00    0.18       1/1           loam::MultiScanRegistration::~MultiScanRegistration() [2]
[9]     63.0    0.00    0.18       1         std::vector<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~vector() [9]
                0.00    0.18       1/1           void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*, std::allocator<pcl::PointCloud<pcl::PointXYZI> >&) [10]
                0.00    0.00       1/1           std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_M_get_Tp_allocator() [137]
                0.00    0.00       1/1           std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~_Vector_base() [138]
-----------------------------------------------
                0.00    0.18       1/1           std::vector<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~vector() [9]
[10]    63.0    0.00    0.18       1         void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI> >(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*, std::allocator<pcl::PointCloud<pcl::PointXYZI> >&) [10]
                0.00    0.18       2/2           void std::_Destroy<pcl::PointCloud<pcl::PointXYZI>*>(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*) [8]
-----------------------------------------------
                0.00    0.11       1/1           loam::MultiScanRegistration::~MultiScanRegistration() [2]
